_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
6682e72f71cb2c5f00bed130,,102.79,95.9,102.79,71.84,257;0;0;0,time,30,-1,1,30,0,1.08,false,false,english,none,normal,false,false,false,,1719854895000
6682e70e71cb2c5f00becfdd,,89.19,93.39,89.19,70.33,223;0;0;0,time,30,-1,8,30,0,16.41,false,false,english,none,normal,false,false,false,,1719854862000
6682e69e71cb2c5f00becb87,,105.59,96.35,105.59,78.9,264;0;0;0,time,30,-1,5,30,0,19.99,false,false,english,none,normal,false,false,false,,1719854750000
6682e66171cb2c5f00bec8fe,,98.38,95.02,98.38,70.45,246;0;0;0,time,30,-1,1,30,0,1.18,false,false,english,none,normal,false,false,false,,1719854689000
6682e63f71cb2c5f00bec7b2,,96.79,94.21,96.79,69.87,242;0;0;0,time,30,-1,4,30,0,8.82,false,false,english,none,normal,false,false,false,,1719854655000
6682e61471cb2c5f00bec61c,,87.99,91.27,91.99,64.75,220;2;1;0,time,30,-1,3,30,0,6.43,false,false,english,none,normal,false,false,false,,1719854612000
6682e5e671cb2c5f00bec451,true,107.71,97.58,107.71,70.81,521;0;0;0,words,100,-1,10,58.04,0,42.35,false,false,english,none,normal,false,false,false,,1719854566000
6682dc2771cb2c5f00be5eff,,98.4,93.68,100.4,73.85,246;2;0;0,time,30,-1,1,30,0,1.22,false,false,english,none,normal,false,false,false,,1719852071000
6682dc0571cb2c5f00be5dae,,101.18,96.21,101.18,76.82,253;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1719852037000
6682dbe571cb2c5f00be5c77,,99.98,96.23,102.38,76.24,250;0;0;1,time,30,-1,7,30,0,41.86,false,false,english,none,normal,false,false,false,,1719852005000
6682db9471cb2c5f00be5923,,101.59,96.3,104.79,77.23,254;4;0;0,time,30,-1,2,30,0,4.5,false,false,english,none,normal,false,false,false,,1719851924000
6682b2416dc967ef98fa1e61,,95.58,95,99.98,77.05,239;1;1;3,time,30,-1,10,30.01,0,30.35,false,false,english,none,normal,false,false,false,,1719841345000
6682b1f56dc967ef98fa1b25,,93.18,92.69,98.38,73.97,233;4;1;1,time,30,-1,7,30.01,0,15.24,false,false,english,none,normal,false,false,false,,1719841269000
6682b1c06dc967ef98fa18ad,,92.39,92.78,97.58,66.6,231;1;0;2,time,30,-1,10,30,0,26.38,false,false,english,none,normal,false,false,false,,1719841216000
6682b17c6dc967ef98fa159f,,97.58,96.11,97.58,73.78,244;0;0;0,time,30,-1,9,30.01,0,34.31,false,false,english,none,normal,false,false,false,,1719841148000
6682b12e6dc967ef98fa11e9,true,112.79,99.65,112.79,83.42,282;0;0;0,time,30,-1,2,30,0,2.37,false,false,english,none,normal,false,false,false,,1719841070000
667c44aa6dc967ef98c8dd06,,83.99,76.41,109.18,55.59,210;24;24;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1719420074000
667c442e6dc967ef98c8d806,,59.59,93.17,59.99,35.62,149;1;0;0,time,30,-1,0,30.01,2,0,false,false,english,none,normal,false,false,false,,1719419950000
667b15076dc967ef98be8aed,,77.98,90.13,79.58,65.68,195;0;0;1,time,30,-1,3,30.01,0,6.33,false,false,english,none,normal,false,false,false,,1719342343000
667b01c46dc967ef98bdd107,,92.38,92.94,94.38,68.04,231;2;0;0,time,30,-1,3,30.01,0,7.81,false,false,english,none,normal,false,false,false,,1719337412000
667b018f6dc967ef98bdceed,,101.59,96.59,101.59,71.05,254;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1719337359000
6679d6996dc967ef98b39e76,,98.39,95.72,98.79,79.63,246;1;0;0,time,30,-1,7,30,0,51.72,false,false,english,none,normal,false,false,false,,1719260825000
6679d6416dc967ef98b39ba5,,99.17,96.5,99.17,79.85,248;0;0;0,time,30,-1,2,30.01,0,9.05,false,false,english,none,normal,false,false,false,,1719260737000
6679d6176dc967ef98b39a4e,,105.59,97.83,107.99,82.16,264;0;0;1,time,30,-1,1,30,0,4.44,false,false,english,none,normal,false,false,false,,1719260695000
6679ab236dc967ef98b21120,,107.59,96.43,107.59,73.42,269;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1719249699000
667985be6dc967ef98b07120,,99.59,96.9,99.59,77.21,249;0;0;0,time,30,-1,3,30,0,14.4,false,false,english,none,normal,false,false,false,,1719240126000
667983b76dc967ef98b05962,,86.79,94.42,86.79,68,217;0;0;0,time,30,-1,10,30,0,35.72,false,false,english,none,normal,false,false,false,,1719239607000
6679836c6dc967ef98b055d2,,92.39,94.82,93.59,69.38,231;1;0;0,time,30,-1,1,30,0,2.12,false,false,english,none,normal,false,false,false,,1719239532000
667977466dc967ef98afc131,,96.78,94.96,97.58,78.86,242;1;0;0,time,30,-1,1,30.01,0,0.64,false,false,english,none,normal,false,false,false,,1719236422000
667977256dc967ef98afbfae,,99.98,96.58,101.58,75.95,250;0;0;1,time,30,-1,6,30.01,0,52.22,false,false,english,none,normal,false,false,false,,1719236389000
667719d36dc967ef989e2ce6,,99.98,96.65,104.78,75.49,250;0;2;0,time,30,-1,1,30.01,0,14.56,false,false,english,none,normal,false,false,false,,1719081427000
667719a56dc967ef989e2b7c,,89.6,92.28,89.6,65.17,224;0;0;0,time,30,-1,3,30,0,3.08,false,false,english,none,normal,false,false,false,,1719081381000
6676c7c26dc967ef989b6d76,,86.78,93.22,86.78,65.31,217;0;0;0,time,30,-1,6,30.01,0,13.47,false,false,english,none,normal,false,false,false,,1719060418000
6663b017338802e28dcd993b,,103.19,94.91,105.59,79.29,258;2;1;0,time,30,-1,8,30,0,48.6,false,false,english,none,normal,false,false,false,,1717809175000
66638354338802e28dccb0e9,,107.58,98.18,107.58,79.28,269;0;0;0,time,30,-1,4,30.01,0,7.55,false,false,english,none,normal,false,false,false,,1717797716000
666341f1338802e28dca7c55,,94.39,93.8,99.19,70.96,236;3;2;0,time,30,-1,15,30,0,75.72,false,false,english,none,normal,false,false,false,,1717780976000
66634179338802e28dca772f,,100.39,94.8,103.19,77.79,251;2;0;1,time,30,-1,6,30,0,21.31,false,false,english,none,normal,false,false,false,,1717780857000
6661ff30338802e28dbf489d,,95.59,95.72,100.39,72.1,239;3;0;5,time,30,-1,4,30,0,4.61,false,false,english,none,normal,false,false,false,,1717698352000
6661ff09338802e28dbf470b,,99.98,94.44,102.78,72.48,250;2;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1717698313000
6661ebc8338802e28dbe6cb2,,107.98,97.12,107.98,77.72,270;0;0;0,time,30,-1,12,30,0,41.17,false,false,english,none,normal,false,false,false,,1717693384000
6661eb6d338802e28dbe6864,,99.97,92.25,112.77,78.92,125;4;2;1,time,15,-1,2,15,0,6.77,false,false,english,none,normal,false,false,false,,1717693293000
6661eb54338802e28dbe6733,,115.17,100,115.17,79.95,144;0;0;0,time,15,-1,3,15,0,2.7,false,false,english,none,normal,false,false,false,,1717693268000
6661eb3f338802e28dbe6630,,115.98,99.32,115.98,80.7,145;0;0;0,time,15,-1,2,15,0,2.96,false,false,english,none,normal,false,false,false,,1717693247000
6661eb29338802e28dbe6536,,115.14,97.3,115.14,74.13,144;0;0;0,time,15,-1,20,15.01,0,61.45,false,false,english,none,normal,false,false,false,,1717693225000
6661cc34338802e28dbcef45,,92.76,88.73,111.15,79.64,116;8;1;0,time,15,-1,2,15.01,0,2.23,false,false,english,none,normal,false,false,false,,1717685299000
6661cc1e338802e28dbcee27,,99.18,92.86,108.78,77.3,124;3;1;0,time,15,-1,4,15,0,6.05,false,false,english,none,normal,false,false,false,,1717685278000
6661cc04338802e28dbcecce,,100.77,95.49,100.77,73.67,126;0;0;0,time,15,-1,1,15,0,5.75,false,false,english,none,normal,false,false,false,,1717685252000
6661caa8338802e28dbcdc32,,107.99,97.83,107.99,82.61,135;0;0;0,time,15,-1,6,15,0,7.77,false,false,english,none,normal,false,false,false,,1717684903000
6661ca8b338802e28dbcdac7,,95.17,95.42,103.97,76.18,119;3;0;0,time,15,-1,5,15,0,17.13,false,false,english,none,normal,false,false,false,,1717684875000
6661ca65338802e28dbcd8b9,,100.79,96.95,100.79,82.53,126;0;0;0,time,15,-1,6,15,0,13.37,false,false,english,none,normal,false,false,false,,1717684837000
6661ca43338802e28dbcd6d0,,116.79,97.33,117.59,78.71,146;1;0;0,time,15,-1,1,15,0,2.22,false,false,english,none,normal,false,false,false,,1717684802000
666092f6ca2df50192a8abc6,,101.59,94.24,110.39,77.55,127;4;1;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1717605110000
666092e6ca2df50192a8aaf3,,98.37,92.81,105.57,74.93,123;2;0;0,time,15,-1,2,15,0,5.72,false,false,english,none,normal,false,false,false,,1717605094000
666092cdca2df50192a8a9c4,,91.98,92.86,95.98,78.79,115;2;0;0,time,15,-1,1,15,0,3.31,false,false,english,none,normal,false,false,false,,1717605069000
666092b9ca2df50192a8a89c,,101.58,94.93,105.58,79.3,127;0;0;1,time,15,-1,5,15,0,11.49,false,false,english,none,normal,false,false,false,,1717605049000
66609297ca2df50192a8a6e4,,107.97,97.83,107.97,76.45,135;0;0;0,time,15,-1,9,15,0,15.18,false,false,english,none,normal,false,false,false,,1717605015000
66609270ca2df50192a8a4db,,111.16,96.53,111.16,78.89,139;0;0;0,time,15,-1,12,15.01,0,54.06,false,false,english,none,normal,false,false,false,,1717604976000
6660921fca2df50192a8a084,,82.39,91.23,82.39,65.76,103;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1717604895000
66609210ca2df50192a89fb7,,114.37,96.75,123.17,86.47,143;3;0;1,time,15,-1,2,15,0,6.54,false,false,english,none,normal,false,false,false,,1717604880000
666080bdca2df50192a7ca17,,106.39,96.45,110.39,79.89,133;0;1;0,time,15,-1,1,15,0,1.2,false,false,english,none,normal,false,false,false,,1717600445000
666080abca2df50192a7c932,,103.2,96.27,103.2,78.97,129;0;0;0,time,15,-1,1,15,0,10.54,false,false,english,none,normal,false,false,false,,1717600427000
6660808fca2df50192a7c7f4,true,120.79,97.42,122.39,82.45,151;2;0;0,time,15,-1,1,15,0,3.64,false,false,english,none,normal,false,false,false,,1717600399000
665df687ca2df501928fe8bd,,103.98,97.79,107.98,80.91,130;1;0;0,time,15,-1,11,15,0,40.7,false,false,english,none,normal,false,false,false,,1717433991000
665de80aca2df501928f3658,,95.98,93.57,109.58,74.75,120;3;2;1,time,15,-1,12,15,0,20.9,false,false,english,none,normal,false,false,false,,1717430282000
665de7daca2df501928f33dc,,106.37,97.12,109.57,79.35,133;2;0;0,time,15,-1,27,15,0,64.87,false,false,english,none,normal,false,false,false,,1717430234000
665de772ca2df501928f2ec8,,106.4,97.86,112,81.37,133;0;3;0,time,15,-1,2,15,0,2.61,false,false,english,none,normal,false,false,false,,1717430130000
665de75dca2df501928f2db4,,96.77,89.13,105.56,80.08,121;6;1;0,time,15,-1,9,15.01,0,22.03,false,false,english,none,normal,false,false,false,,1717430109000
665de72cca2df501928f2b50,,103.17,97.01,103.17,73.68,129;0;0;0,time,15,-1,7,15,0,15.08,false,false,english,none,normal,false,false,false,,1717430060000
665de706ca2df501928f2939,true,107.16,95.74,110.36,81.45,134;3;0;0,time,15,-1,4,15.01,0,12.12,false,false,english,none,normal,false,false,false,,1717430022000
665de6e5ca2df501928f2785,,104.78,97.1,108.78,77.13,131;2;0;0,time,15,-1,8,15,0,14.39,false,false,english,none,normal,false,false,false,,1717429989000
665de6c0ca2df501928f2598,,98.38,96.09,98.38,66.35,123;0;0;0,time,15,-1,9,15,0,39.92,false,false,english,none,normal,false,false,false,,1717429952000
665de681ca2df501928f2238,,100.77,97.71,100.77,73.08,126;0;0;0,time,15,-1,5,15,0,17.47,false,false,english,none,normal,false,false,false,,1717429889000
665de65cca2df501928f2072,,102.37,96.32,106.37,74.38,128;1;0;0,time,15,-1,2,15,0,3.39,false,false,english,none,normal,false,false,false,,1717429852000
665de646ca2df501928f1f60,,99.18,96.21,102.38,82.79,124;2;0;0,time,15,-1,2,15,0,4.34,false,false,english,none,normal,false,false,false,,1717429830000
665de5f5ca2df501928f1b4b,true,105.58,99.26,107.98,85.37,132;1;0;0,time,15,-1,7,15,0,14.03,false,false,english,none,normal,false,false,false,,1717429749000
665de542ca2df501928f1208,,95.99,96.41,95.99,77.01,240;0;0;0,time,30,-1,2,30,0,8.89,false,false,english,none,normal,false,false,false,,1717429570000
665de518ca2df501928f0fcf,,87.19,95.22,87.19,67.12,218;0;0;0,time,30,-1,2,30,0,10.99,false,false,english,none,normal,false,false,false,,1717429528000
665db91c3f4cde2f9d1b5385,,83.58,94.17,84.78,62.65,209;2;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1717418268000
665db8fc3f4cde2f9d1b5225,,87.59,97.33,87.59,75.96,219;0;0;0,time,30,-1,9,30,0,79.22,false,false,english,none,normal,false,false,false,,1717418236000
665db8843f4cde2f9d1b4c6e,,82.8,93.33,84.8,70.84,207;2;0;0,time,30,-1,1,30,0,0.53,false,false,english,none,normal,false,false,false,,1717418116000
665db8643f4cde2f9d1b4af8,,86.8,96.46,86.8,75.11,217;0;0;0,time,30,-1,7,30,0,24.36,false,false,english,none,normal,false,false,false,,1717418084000
665db8243f4cde2f9d1b4811,,95.19,98.76,95.19,78.54,238;0;0;0,time,30,-1,7,30,0,19.64,false,false,english,none,normal,false,false,false,,1717418020000
6659cb6a3f4cde2f9dfc5232,,70.39,90.91,75.19,58.51,176;0;0;2,time,30,-1,5,30,1,22.73,false,false,english,none,normal,false,false,false,,1717160810000
6659c7013f4cde2f9dfc22e4,,91.18,96.67,92.38,73.19,228;0;0;1,time,30,-1,3,30.01,0,4.67,false,false,english,none,normal,false,false,false,,1717159681000
6659c6db3f4cde2f9dfc213a,,92.39,97.88,92.39,72.01,231;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717159643000
6659c6bb3f4cde2f9dfc2004,,85.18,95.96,85.18,69,213;0;0;0,time,30,-1,5,30.01,0,31.14,false,false,english,none,normal,false,false,false,,1717159611000
6659c6793f4cde2f9dfc1d47,,94.39,96.72,94.39,74.46,236;0;0;0,time,30,-1,1,30,0,7.74,false,false,english,none,normal,false,false,false,,1717159545000
6659c6513f4cde2f9dfc1bcc,,81.59,89.74,86.39,69.77,204;5;2;0,time,30,-1,6,30.01,0,22.65,false,false,english,none,normal,false,false,false,,1717159505000
6659c60f3f4cde2f9dfc1900,,73.19,95.36,73.19,74.83,183;0;0;0,time,30,-1,6,30,0,27.56,false,false,english,none,normal,false,false,false,,1717159439000
665949d63f4cde2f9df7cac3,,103.59,97.42,105.99,77.59,259;2;0;0,time,30,-1,1,30,0,2.04,false,false,english,none,normal,false,false,false,,1717127638000
665947b93f4cde2f9df7ba0d,,101.59,96.58,101.59,79.45,254;0;0;0,time,30,-1,2,30,0,7.81,false,false,english,none,normal,false,false,false,,1717127097000
665947183f4cde2f9df7b511,,100.4,97.33,102.8,84.1,251;2;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717126936000
665946f83f4cde2f9df7b41e,,86.79,93.19,86.79,72.41,217;0;0;0,time,30,-1,1,30,0,0.79,false,false,english,none,normal,false,false,false,,1717126904000
665946d73f4cde2f9df7b323,,95.59,96.5,99.99,77.92,239;1;0;1,time,30,-1,2,30,0,3.75,false,false,english,none,normal,false,false,false,,1717126871000
6659400b3f4cde2f9df77ee8,,102.39,97.36,102.39,73.84,256;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717125131000
66593eef3f4cde2f9df7762d,,84.39,94.62,84.39,75.03,211;0;0;0,time,30,-1,3,30,0,15.3,false,false,english,none,normal,false,false,false,,1717124847000
66593e153f4cde2f9df76fd0,,86.39,95.76,89.99,74.42,216;0;0;2,time,30,-1,7,30,0,63.58,false,false,english,none,normal,false,false,false,,1717124629000
66593d2c3f4cde2f9df7688c,,105.19,98.51,105.19,81.97,263;0;0;0,time,30,-1,8,30,0,15.8,false,false,english,none,normal,false,false,false,,1717124396000
66593c1b3f4cde2f9df76017,,91.2,94.4,96.8,74.39,228;5;1;0,time,30,-1,3,30,0,18.09,false,false,english,none,normal,false,false,false,,1717124123000
66592def3f4cde2f9df6f3ac,,103.99,98.48,104.79,81.35,260;2;0;0,time,30,-1,4,30,0,58.19,false,false,english,none,normal,false,false,false,,1717120495000
66592d923f4cde2f9df6f0c8,,84.39,95.56,86.39,76.21,211;1;0;0,time,30,-1,2,30,0,19.12,false,false,english,none,normal,false,false,false,,1717120402000
66591bbe3f4cde2f9df671f7,,103.99,97.4,103.99,77.06,260;0;0;0,time,30,-1,4,30,0,24.5,false,false,english,none,normal,false,false,false,,1717115838000
6658dcdf3f4cde2f9df4a651,,105.19,97.05,105.19,80.3,263;0;0;0,time,30,-1,3,30,0,8.33,false,false,english,none,normal,false,false,false,,1717099743000
6658d1e33f4cde2f9df43d97,,96.79,98.37,96.79,82.93,242;0;0;0,time,30,-1,3,30,0,12.68,false,false,english,none,normal,false,false,false,,1717096931000
6658d13f3f4cde2f9df4370c,,94.79,97.13,94.79,74.26,237;0;0;0,time,30,-1,10,30,0,89.04,false,false,english,none,normal,false,false,false,,1717096767000
6658d07a3f4cde2f9df42f3c,,79.2,86.36,90.39,69.48,198;11;1;2,time,30,-1,43,30,0,242.19,false,false,english,none,normal,false,false,false,,1717096570000
6658cf223f4cde2f9df42175,,34,82.69,34,58.07,85;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717096226000
6658cf023f4cde2f9df4201a,,93.58,95.62,96.38,66.7,234;0;0;2,time,30,-1,17,30.01,0,66.21,false,false,english,none,normal,false,false,false,,1717096194000
6658ce933f4cde2f9df41bed,,107.99,98.19,109.99,79.13,270;2;0;0,time,30,-1,32,30,0,89,false,false,english,none,normal,false,false,false,,1717096083000
6658cdff3f4cde2f9df4166f,,107.58,98.9,107.58,78.7,269;0;0;0,time,30,-1,12,30,0,77.88,false,false,english,none,normal,false,false,false,,1717095935000
6658cd383f4cde2f9df40e66,,95.19,94.27,98.79,75.1,238;0;0;2,time,30,-1,9,30,0,28.88,false,false,english,none,normal,false,false,false,,1717095736000
6658ccdb3f4cde2f9df40aa3,,104.38,95.65,107.18,73.47,261;4;0;1,time,30,-1,10,30.01,0,41.25,false,false,english,none,normal,false,false,false,,1717095643000
6658cc8a3f4cde2f9df40781,,101.59,97.33,102.79,78.49,254;3;0;0,time,30,-1,61,30,0,364.34,false,false,english,none,normal,false,false,false,,1717095562000
6658bf333f4cde2f9df36e81,,101.99,97.72,101.99,79.03,255;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717092147000
6658bf143f4cde2f9df36cf6,,88.78,93.95,93.58,69.73,222;1;0;2,time,30,-1,2,30.01,0,3.48,false,false,english,none,normal,false,false,false,,1717092116000
6658bedf3f4cde2f9df36a96,true,80.39,97.13,80.39,66.14,201;0;0;0,time,30,-1,4,30,0,13.68,true,true,english,none,normal,false,false,false,,1717092062000
6658bead3f4cde2f9df36844,,72.79,93.33,72.79,57.48,182;0;0;0,time,30,-1,0,30,0,0,true,true,english,none,normal,false,false,false,,1717092013000
6658be833f4cde2f9df36659,true,76.38,93.81,78.38,64.06,191;0;0;1,time,30,-1,0,30.01,0,0,true,true,english,none,normal,false,false,false,,1717091971000
6658be5d3f4cde2f9df36497,,98.79,95.4,98.79,68.86,247;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717091933000
6658bb8c3f4cde2f9df342e8,,103.59,98.49,103.59,79.11,259;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717091212000
6658bb6e3f4cde2f9df3419c,,100.4,96.91,100.4,79.18,251;0;0;0,time,30,-1,2,30,0,4.48,false,false,english,none,normal,false,false,false,,1717091182000
6658b8d33f4cde2f9df321b3,,93.2,96.36,95.6,77.02,233;1;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717090515000
6658b8b43f4cde2f9df31fec,,98.39,96.88,99.59,76.81,246;1;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717090484000
6658b7903f4cde2f9df31226,,93.98,95.95,95.98,78.12,235;2;0;0,time,30,-1,4,30,0,17.58,false,false,english,none,normal,false,false,false,,1717090192000
6658b75c3f4cde2f9df30faa,,94.8,96.5,100.4,71.78,237;2;1;0,time,30,-1,1,30,0,1.24,false,false,english,none,normal,false,false,false,,1717090140000
6658b5713f4cde2f9df2f6ee,,79.59,92.44,81.99,68.69,199;0;0;1,time,30,-1,3,30,0,22.1,false,false,english,none,normal,false,false,false,,1717089649000
66589f1c3f4cde2f9df1e3eb,,101.99,98.46,101.99,85.2,255;0;0;0,time,30,-1,4,30,0,11.34,false,false,english,none,normal,false,false,false,,1717083932000
66589eed3f4cde2f9df1e1b3,,99.59,96.91,99.59,73.85,249;0;0;0,time,30,-1,5,30,0,3.97,false,false,english,none,normal,false,false,false,,1717083885000
66589ec53f4cde2f9df1df9a,,94.39,95.62,96.79,77.43,236;1;1;0,time,30,-1,6,30,0,39.89,false,false,english,none,normal,false,false,false,,1717083844000
66589e753f4cde2f9df1dbe3,,89.2,94.58,92.4,65.55,223;2;0;2,time,30,-1,6,30,0,24.93,false,false,english,none,normal,false,false,false,,1717083765000
66589dfc3f4cde2f9df1d5f6,,101.18,97.31,101.18,77.05,253;0;0;0,time,30,-1,1,30.01,0,17.83,false,false,english,none,normal,false,false,false,,1717083644000
665899d53f4cde2f9df1a3b8,,93.98,98.34,93.98,79.8,235;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1717082581000
665899b63f4cde2f9df1a26f,,96.79,97.58,96.79,75.82,242;0;0;0,time,30,-1,8,30,0,54.08,false,false,english,none,normal,false,false,false,,1717082550000
665881f93f4cde2f9df07ba0,,83.58,93.1,85.98,68.52,209;1;1;0,time,30,-1,11,30.01,0,51.08,false,false,english,none,normal,false,false,false,,1717076473000
6657f7ee3f4cde2f9deb6e82,,99.98,96.58,101.98,80.76,250;2;0;0,time,30,-1,3,30,0,23.48,false,false,english,none,normal,false,false,false,,1717041134000
6657f3783f4cde2f9deb4c71,,89.6,97.41,89.6,74.37,224;0;0;0,time,30,-1,4,30,0,31.18,false,false,english,none,normal,false,false,false,,1717039992000
6657f1903f4cde2f9deb3e05,,107.99,97.5,109.59,80.97,270;1;0;0,time,30,-1,4,30,0,11.67,false,false,english,none,normal,false,false,false,,1717039503000
6657f0303f4cde2f9deb332f,,93.58,95.65,98.38,78.86,234;2;0;1,time,30,-1,12,30.01,0,62.12,false,false,english,none,normal,false,false,false,,1717039152000
6657ef7a3f4cde2f9deb2d71,,90.79,93.9,93.19,75.53,227;2;0;0,time,30,-1,1,30,0,2.22,false,false,english,none,normal,false,false,false,,1717038970000
6657ef593f4cde2f9deb2c62,,93.18,95.88,93.18,69.54,233;0;0;0,time,30,-1,9,30.01,0,47.87,false,false,english,none,normal,false,false,false,,1717038937000
6657cfe73f4cde2f9dea360f,,99.59,96.15,99.59,77.64,249;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717030887000
66579a273f4cde2f9de8a75f,,83.99,92.68,93.58,71.25,210;3;1;1,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1717017127000
66579a083f4cde2f9de8a65d,,98.38,94.3,98.38,66.6,246;0;0;0,time,30,-1,10,30,0,80.42,false,false,english,none,normal,false,false,false,,1717017096000
665792db3f4cde2f9de8628d,true,108.39,98.91,108.39,82.18,271;0;0;0,time,30,-1,2,30,0,15.93,false,false,english,none,normal,false,false,false,,1717015259000
665792aa3f4cde2f9de8607c,,100.79,98.07,100.79,79.18,252;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717015210000
665792873f4cde2f9de85f2d,,103.19,96.64,103.19,74.82,258;0;0;0,time,30,-1,4,30,0,17.99,false,false,english,none,normal,false,false,false,,1717015175000
665791db3f4cde2f9de85890,,100.79,96.21,100.79,72.73,252;0;0;0,time,30,-1,1,30,0,5.16,false,false,english,none,normal,false,false,false,,1717015003000
665791b63f4cde2f9de8571d,,93.19,95.55,93.59,70.3,233;1;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717014966000
665791633f4cde2f9de85404,,95.99,96.05,98.79,76.95,240;3;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717014883000
66577b433f4cde2f9de782d3,,101.59,96.68,103.59,77.77,254;0;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717009219000
665755223f4cde2f9de5ab38,,97.99,98.05,101.18,79.85,245;0;0;2,time,30,-1,8,30,0,11.15,false,false,english,none,normal,false,false,false,,1716999458000
665754f13f4cde2f9de5a8d9,,94.78,95.97,95.18,76.02,237;1;0;0,time,30,-1,8,30,0,48.06,false,false,english,none,normal,false,false,false,,1716999409000
665751123f4cde2f9de57996,,77.19,90.79,83.99,67.31,193;6;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1716998418000
665750f33f4cde2f9de57805,,97.18,92.78,97.18,72.27,243;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1716998387000
665750d43f4cde2f9de57680,,81.18,89.03,81.18,66.62,203;0;0;0,time,30,-1,3,30.01,0,5.24,false,false,english,none,normal,false,false,false,,1716998356000
665750ae3f4cde2f9de574a4,,93.6,94.12,96.4,73.74,234;2;0;0,time,30,-1,5,30,0,23.88,false,false,english,none,normal,false,false,false,,1716998318000
66574dd63f4cde2f9de5510e,,95.59,92.03,107.19,79.49,239;5;4;1,time,30,-1,5,30,0,5.9,false,false,english,none,normal,false,false,false,,1716997590000
66574dad3f4cde2f9de54f05,,89.59,96.61,91.59,77.09,224;1;0;1,time,30,-1,11,30,0,65.34,false,false,english,none,normal,false,false,false,,1716997549000
66574d453f4cde2f9de54985,,103.99,95.7,107.19,79.76,260;2;0;0,time,30,-1,1,30,0,5.03,false,false,english,none,normal,false,false,false,,1716997444000
66574d1d3f4cde2f9de54795,,96.79,97.19,97.19,79.57,242;1;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1716997405000
66574cfd3f4cde2f9de5460f,,92.8,95.51,92.8,75.91,232;0;0;0,time,30,-1,3,30,0,20.18,false,false,english,none,normal,false,false,false,,1716997373000
66574bb83f4cde2f9de535e4,,91.19,89.51,99.19,73.2,228;5;1;2,time,30,-1,9,30,0,64.38,false,false,english,none,normal,false,false,false,,1716997048000
66574b523f4cde2f9de530c8,,87.19,92.91,97.58,69.55,218;4;2;0,time,30,-1,15,30.01,0,86.11,false,false,english,none,normal,false,false,false,,1716996946000
66574ab13f4cde2f9de5286d,,95.18,94.94,97.18,78.54,238;0;1;0,time,30,-1,2,30.01,0,3.57,false,false,english,none,normal,false,false,false,,1716996785000
66574a8c3f4cde2f9de5268f,,107.19,96.42,107.59,76.09,268;1;0;0,time,30,-1,2,30,0,4.03,false,false,english,none,normal,false,false,false,,1716996748000
665749e63f4cde2f9de51de3,,102.39,96.3,104.39,74.83,256;2;0;1,time,30,-1,7,30,0,20.37,false,false,english,none,normal,false,false,false,,1716996582000
665749683f4cde2f9de51790,,90.8,94.26,90.8,73.3,227;0;0;0,time,30,-1,8,30,0,73.54,false,false,english,none,normal,false,false,false,,1716996456000
665748f33f4cde2f9de511d2,,103.19,97.73,103.19,75.56,258;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1716996339000
